word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
allied,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
alligator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allotment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allowable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allowance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allowed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allure,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
alluring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alluvial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
almanac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
almighty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloha,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
alongside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alphabet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alphabetical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alteration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altercation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alternative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altogether,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alumnus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alveolar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amalgam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amalgamation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amateur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amaze,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
amazement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amazingly,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ambassador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
amber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambition,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ambitious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambulance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ambush,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ameliorate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
amenable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amendment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amenity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amethyst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amiable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amicable,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amidst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ammonia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ammunition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amnesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amnesty,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amorphous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
amount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amour,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ampersand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amphetamines,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
amphibian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amphibious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amphitheater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amplification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amplify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amplitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amputation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amulet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amuse,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amused,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amusement,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amusing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaconda,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
anaesthesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaesthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analgesic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analogous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analogue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analyst,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
analytic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analyze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anarchism,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
anarchist,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
anarchy,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
anastomosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anathema,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
anatomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anatomy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ancestor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ancestral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ancestry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anchor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anchorage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ancient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ancillary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
androgen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anemone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angel,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
angelic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
anger,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
angiography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angling,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
angry,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anguish,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
angular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anhydrous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
animal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
animate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
animated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
animation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
animosity,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
animus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ankle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annexation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annihilate,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
annihilated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
annihilation,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
annotate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
announce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
announcement,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
annoy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
annoyance,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
annoying,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annuity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
annulment,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
annulus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anointing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomalous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
anon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anonymous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answerable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
answering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antagonism,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antagonist,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antagonistic,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antecedent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antenna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anterior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anthem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anthology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anthrax,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
anthropology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antibiotic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antibiotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antichrist,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
anticipation,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anticipatory,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
antidote,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
antifungal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
antimony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antipathy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
antiquarian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antiquated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antiquity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antiseptic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
antisocial,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
antithesis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antithetical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antiviral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anvil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anxiety,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
anxious,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
aorta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apache,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
apartment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apathetic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
apathy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aperture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aphid,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
apiece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aplomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apocalyptic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apologetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
apologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apologize,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
apology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apostasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apostate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apostle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
apostolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
apostrophe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appalling,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
apparatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apparel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apparently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apparition,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
appeal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
appearance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appellant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
append,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appendage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appendicitis,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
appendix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appetite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appetizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applause,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
apple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appliance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appliances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applicability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applicant,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
application,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appointment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appointments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apportion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apportionment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appraise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appreciable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appreciation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
apprehend,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
apprehension,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
apprehensive,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
apprentice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
apprenticeship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approaching,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
approbation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
appropriation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approve,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
approving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approximate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approximately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approximating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
approximation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appurtenances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aptitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aquamarine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aquarium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aquatic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqueduct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aqueous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
arbitrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbitration,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arbitrator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
arbor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arcade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archaeological,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archaeologist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archaeology,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
archaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archbishop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archetype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
archipelago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
architect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
architecture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
archive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arctic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ardent,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ardor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arduous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
areola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argument,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argumentation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argumentative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arguments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aristocracy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aristocrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aristocratic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arithmetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armament,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
armaments,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
armature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
armor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
armored,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
armory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
arms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
army,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aroma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arousal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arouse,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arraignment,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
arrange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arranged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrangement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
array,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrival,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arrive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arrogance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arsenic,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
arson,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
art,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
artery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arthropod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artichoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
article,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
articles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
articulate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
articulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artifice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artillery,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
artisan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artiste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artistic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascendancy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascertain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascertained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ascetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ashamed,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ashes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
asleep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aspartame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aspect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aspects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asphalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aspiration,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
aspire,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
aspiring,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assail,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
assailant,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
